Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.0012238,-3.2789E-17,0.06596,0,0,0,244.93,5.5526,8.9797E-16,-0.00039471,5.4418,-2.9854E-16,10.263,0,0,0,0,0,0,package://Utah/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://Utah/meshes/base_link.STL,,Hips-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,0
Femur_L,0.24222,1.4908E-08,0.092492,0,0,0,1.0956,0.00076595,-3.869E-09,-0.0019943,0.035944,8.4079E-11,0.03547,0,0,0,0,0,0,package://Utah/meshes/Femur_L.STL,0.0078431,0.23922,0.82353,1,0,0,0,0,0,0,package://Utah/meshes/Femur_L.STL,,MirrorLegSassy-3/MirrorFemur_L-1,Origin_Hips_femur_L,Axis_Hips_femur_L,Hip_femur_L,continuous,-0.0385868696304645,0.18,0.0672852031451373,-1.5707963267949,1.50458688118117,0,base_link,0,0,1,,,,,,,,,,,,0
Tibia_L,0.261686458965043,2.03621275985735E-05,-0.0699999987788958,0,0,0,0.837833351696082,0.000222342286306045,-2.81273101234711E-09,8.62267448386009E-10,0.0175156910950446,2.48769979565589E-11,0.0175171715862385,0,0,0,0,0,0,package://Utah/meshes/Tibia_L.STL,0.00784313725490196,0.23921568627451,0.823529411764706,1,0,0,0,0,0,0,package://Utah/meshes/Tibia_L.STL,,MirrorLegSassy-3/MirrorTibia_L-1,Origin_Femur_tibia_L,Axis_Femur_tibia_L,Femur_tibia_L,continuous,0.557999892856502,0,0.12299999982564,0,0,-0.00193315362723463,Femur_L,0,0,-1,,,,,,,,,,,,0
Tarsa_L,0.0303788456027158,-0.00774884022545541,0.0700000402077869,0,0,0,0.101531888424101,2.83252496698038E-05,7.69618748571048E-11,6.76056031164378E-12,4.67061611076024E-05,6.15662579161058E-12,4.96436344707768E-05,0,0,0,0,0,0,package://Utah/meshes/Tarsa_L.STL,0.00784313725490196,0.23921568627451,0.823529411764706,1,0,0,0,0,0,0,package://Utah/meshes/Tarsa_L.STL,,MirrorLegSassy-3/MirrorTarsa_L-1,Origin_Tibia_tarsa_L,Axis_Tibia_tarsa_L,Tibia_tarsa_L,continuous,0.507066661444129,0,-0.0929999945385969,0,0,2.35013161415813,Tibia_L,0,0,-1,,,,,,,,,,,,0
Foot_L,-0.139297781852569,-0.149551852203243,0.0129063601268122,0,0,0,0.834771497095712,0.00280842613282344,-1.8756511067033E-19,0.000168380555992554,0.0109505994990664,-2.16160397721227E-19,0.0137073166802144,0,0,0,0,0,0,package://Utah/meshes/Foot_L.STL,0.00784313725490196,0.23921568627451,0.823529411764706,1,0,0,0,0,0,0,package://Utah/meshes/Foot_L.STL,,MirrorLegSassy-3/MirrorFoot-1,Origin_Tarsa_foot_L,Axis_Tarsa_foot_L,Tarsa_foot_L,continuous,0.0546785718556319,-0.00776982069889554,0.0929999850227678,1.5707963267949,0,0.19682225904741,Tarsa_L,0,1,0,,,,,,,,,,,,0
Femur_R,0.24222,1.1672E-08,-0.092492,0,0,0,1.0956,0.00076595,-4.35E-09,0.0019943,0.035944,2.1013E-10,0.03547,0,0,0,0,0,0,package://Utah/meshes/Femur_R.STL,0.0078431,0.23922,0.82353,1,0,0,0,0,0,0,package://Utah/meshes/Femur_R.STL,,LegSassy-1/Femur_L-1,Origin_Hips_femur_R,Axis_Hips_femur_R,Hips_femur_R,continuous,-0.0385868696304645,-0.18,0.0672852031451373,-1.5707963267949,1.50458688118117,0,base_link,0,0,1,,,,,,,,,,,,0
Tibia_R,0.261686463993566,2.03487176930958E-05,0.0239999993678786,0,0,0,0.837833381982962,0.00022234224194448,-5.76205918741506E-10,-9.63047134359076E-10,0.0175156917402663,5.66522609996479E-11,0.0175171721226335,0,0,0,0,0,0,package://Utah/meshes/Tibia_R.STL,0.00784313725490196,0.23921568627451,0.823529411764706,1,0,0,0,0,0,0,package://Utah/meshes/Tibia_R.STL,,LegSassy-1/Tibia_L-1,Origin_Femur_tibia_R,Axis_Femur_tibia_R,Femur_tibia_R,continuous,0.557999892856502,0,-0.0770000001743605,0,0,-0.00193315362723463,Femur_R,0,0,1,,,,,,,,,,,,0
Tarsa_R,0.030379,-0.0077488,-0.07,0,0,0,0.10153,2.8325E-05,7.6962E-11,-6.7606E-12,4.6706E-05,-6.1566E-12,4.9644E-05,0,0,0,0,0,0,package://Utah/meshes/Tarsa_R.STL,0.0078431,0.23922,0.82353,1,0,0,0,0,0,0,package://Utah/meshes/Tarsa_R.STL,,LegSassy-1/Tarsa_L-1,Origin_Tibia_tarsa_R,Axis_Tibia_tarsa_R,Tibia_tarsa_R,continuous,0.507066661444129,0,0.0469999948873179,0,0,2.35013161415813,Tibia_R,0,0,1,,,,,,,,,,,,0
Foot_R,-0.1393,-0.14955,-0.012906,0,0,0,0.83477,0.0028084,1.0632E-18,-0.00016838,0.010951,-1.5514E-19,0.013707,0,0,0,0,0,0,package://Utah/meshes/Foot_R.STL,0.0078431,0.23922,0.82353,1,0,0,0,0,0,0,package://Utah/meshes/Foot_R.STL,,LegSassy-1/Foot-1,Origin_Tarsa_foot_R,Axis_Tarsa_foot_R,Tarsa_foot_R,continuous,0.054678571855632,-0.00776982069889554,-0.0929999850227678,-1.5707963267949,0,0.19682225904741,Tarsa_R,0,1,0,,,,,,,,,,,,0
